gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,HasInternet,is_DSL,is_Fiber_optic,MultipleLines_New,Contract_New,OnlineSecurity_New,OnlineBackup_New,DeviceProtection_New,TechSupport_New,StreamingTV_New,StreamingMovies_New,num_services,LTV_Estimate,AVG_Charge_Per_Service,Family_Flag
0,0,1,1,39,1,1,81.5,3107.3,1,0,1,1,0,0,0,1,1,0,0,3,3178.5,27.16,1
1,0,1,0,70,1,0,84.6,5706.2,1,0,1,1,2,1,1,0,1,0,0,4,5922.0,21.14,0
1,0,0,0,4,1,1,85.65,338.9,1,0,1,2,0,0,0,0,0,0,1,2,342.6,42.8,0
0,0,0,0,10,1,1,80.25,846.0,1,0,1,1,0,0,0,0,0,0,1,2,802.5,40.1,0
1,0,0,0,9,1,0,59.9,542.4,1,1,0,2,0,0,0,0,0,0,1,2,539.1,29.94,0
1,1,1,0,36,1,1,96.5,3436.1,1,0,1,2,0,0,1,0,0,1,1,4,3474.0,24.12,0
1,1,0,0,12,1,1,99.45,1200.15,1,0,1,2,0,0,0,1,0,1,1,4,1193.4,24.86,0
0,0,0,0,70,1,1,111.95,7795.95,1,0,1,2,2,1,1,1,1,1,1,7,7836.5,15.99,0
0,0,0,0,5,1,1,100.5,514.0,1,0,1,2,0,0,0,1,0,1,1,4,502.5,25.12,0
0,0,0,0,13,1,1,71.95,923.85,1,1,0,1,0,1,0,0,0,1,1,4,935.35,17.98,0
0,0,1,0,41,0,0,35.45,1391.65,1,1,0,0,1,0,1,0,1,0,0,3,1453.45,11.81,0
0,0,1,0,35,1,1,70.3,2416.55,1,0,1,1,0,0,0,0,0,0,0,1,2460.5,70.23,0
1,0,1,0,40,1,1,97.1,3706.95,1,0,1,2,0,0,0,0,0,1,1,3,3884.0,32.36,0
0,0,0,0,4,1,1,68.65,261.25,1,1,0,1,0,0,1,0,0,1,1,4,274.6,17.16,0
0,0,1,0,72,1,0,109.15,7789.6,1,0,1,2,1,0,1,1,1,1,1,6,7858.8,18.19,0
1,1,0,0,67,1,1,64.55,4250.1,1,1,0,2,2,1,1,0,1,0,0,4,4324.849999999999,16.13,0
1,0,0,0,1,1,0,20.95,20.95,0,0,0,1,0,0,0,0,0,0,0,0,20.95,20950.0,0
0,1,0,0,44,1,0,74.85,3268.05,1,1,0,1,1,0,0,1,1,1,1,5,3293.3999999999996,14.97,0
1,0,1,1,4,1,0,19.55,68.8,0,0,0,1,2,0,0,0,0,0,0,0,78.2,19550.0,1
0,0,0,0,28,1,1,54.9,1505.15,1,1,0,2,0,0,0,0,1,0,0,2,1537.2,27.44,0
1,0,0,0,37,1,1,104.5,3778.0,1,0,1,2,1,0,1,0,1,1,1,5,3866.5,20.9,0
0,1,1,0,35,1,1,100.5,3653.35,1,0,1,2,0,1,1,0,1,1,0,5,3517.5,20.1,0
1,0,0,0,22,1,1,101.35,2317.1,1,0,1,2,0,1,0,0,0,1,1,4,2229.7,25.33,0
0,0,1,0,68,1,0,64.1,4326.25,1,1,0,1,2,0,1,0,1,1,0,4,4358.799999999999,16.02,0
1,0,1,1,62,1,0,108.15,6825.65,1,0,1,1,2,1,1,1,1,1,1,7,6705.3,15.45,1
1,0,0,0,5,1,1,75.9,357.75,1,0,1,2,0,0,0,0,0,0,0,1,379.5,75.82,0
0,1,1,0,20,1,0,90.8,1951.0,1,0,1,2,0,0,0,1,0,1,0,3,1816.0,30.26,0
0,0,0,0,56,1,1,106.8,5914.4,1,0,1,2,1,0,1,1,0,1,1,5,5980.8,21.36,0
1,0,0,1,5,1,0,20.45,106.9,0,0,0,1,2,0,0,0,0,0,0,0,102.25,20450.0,0
0,1,1,1,28,0,1,35.9,973.65,1,1,0,0,0,0,0,0,0,1,0,2,1005.1999999999999,17.94,1
1,1,0,0,24,1,0,70.0,1732.6,1,0,1,1,0,0,0,0,0,0,0,1,1680.0,69.93,0
1,0,0,0,4,1,1,20.2,55.7,0,0,0,1,0,0,0,0,0,0,0,0,80.8,20200.0,0
0,0,1,1,29,1,1,87.8,2621.75,1,0,1,1,0,0,0,0,0,1,1,3,2546.2,29.26,1
0,0,1,1,23,1,1,66.25,1533.8,1,1,0,1,1,1,1,1,1,0,0,5,1523.75,13.25,1
0,0,1,1,72,1,0,74.55,5430.65,1,1,0,2,2,1,1,0,1,1,0,5,5367.599999999999,14.91,1
1,0,0,0,4,1,1,80.1,336.15,1,0,1,2,0,1,0,0,0,0,0,2,320.4,40.03,0
0,0,0,0,59,1,1,99.45,5623.7,1,0,1,2,0,1,1,1,0,0,1,5,5867.55,19.89,0
0,0,1,1,71,1,1,90.55,6239.05,1,1,0,2,2,1,1,1,1,1,1,7,6429.05,12.93,1
0,1,1,0,7,1,1,84.55,646.85,1,0,1,2,0,0,0,0,0,0,1,2,591.85,42.25,0
0,0,1,0,20,1,0,20.35,393.15,0,0,0,1,1,0,0,0,0,0,0,0,407.0,20350.0,0
1,1,1,0,71,1,0,25.45,1789.65,0,0,0,2,2,0,0,0,0,0,0,0,1806.95,25450.0,0
0,1,1,0,68,1,1,89.6,6127.6,1,0,1,2,0,0,1,0,0,0,1,3,6092.799999999999,29.86,0
1,1,0,0,32,1,0,19.8,587.7,0,0,0,1,1,0,0,0,0,0,0,0,633.6,19800.0,0
1,1,1,0,44,1,1,19.35,847.25,0,0,0,1,2,0,0,0,0,0,0,0,851.4000000000001,19350.0,0
0,0,0,0,11,1,0,25.2,245.15,0,0,0,2,1,0,0,0,0,0,0,0,277.2,25200.0,0
0,0,0,0,63,1,1,109.85,7002.95,1,0,1,2,0,0,1,1,1,1,1,6,6920.549999999999,18.31,0
0,0,0,0,1,1,1,49.95,49.95,1,1,0,2,0,0,0,0,0,0,0,1,49.95,49.9,0
1,0,0,0,60,1,1,89.55,5231.2,1,0,1,2,2,0,0,1,0,1,0,3,5373.0,29.84,0
1,1,0,0,8,1,1,100.6,819.4,1,0,1,2,0,0,0,1,0,1,1,4,804.8,25.14,0
1,0,0,0,1,1,0,69.4,69.4,1,0,1,1,0,0,0,0,0,0,0,1,69.4,69.33,0
1,0,0,0,54,1,0,89.8,4667.0,1,0,1,1,0,1,0,1,0,1,0,4,4849.2,22.44,0
1,0,1,1,2,1,0,20.3,40.25,0,0,0,1,0,0,0,0,0,0,0,0,40.6,20300.0,1
0,0,0,0,39,1,1,103.45,3994.45,1,0,1,2,0,0,1,1,0,1,1,5,4034.55,20.69,0
0,0,0,1,28,1,0,20.25,535.35,0,0,0,1,0,0,0,0,0,0,0,0,567.0,20250.0,0
1,0,1,1,72,1,1,25.2,1798.9,0,0,0,2,2,0,0,0,0,0,0,0,1814.3999999999999,25200.0,1
1,0,1,0,7,1,1,69.35,451.1,1,0,1,1,0,0,0,0,0,0,0,1,485.44999999999993,69.28,0
0,1,1,1,71,1,0,69.2,4982.5,1,1,0,2,1,1,1,0,0,1,0,4,4913.2,17.3,1
1,0,1,1,56,1,1,24.45,1431.65,0,0,0,2,1,0,0,0,0,0,0,0,1369.2,24450.0,1
1,0,0,0,14,1,1,89.95,1178.4,1,0,1,2,0,0,0,0,1,1,0,3,1259.3,29.97,0
0,1,1,0,50,1,1,71.05,3444.85,1,0,1,1,0,0,0,0,0,0,0,1,3552.5,70.98,0
1,1,1,1,68,1,1,107.15,7379.8,1,0,1,2,1,0,0,1,1,1,1,5,7286.200000000001,21.43,1
1,0,0,0,16,1,1,71.4,1212.1,1,1,0,2,0,0,1,1,0,0,1,4,1142.4,17.85,0
1,0,1,1,63,0,0,59.0,3707.6,1,1,0,0,2,1,1,1,0,1,1,6,3717.0,9.83,1
1,0,0,0,13,1,1,91.1,1135.7,1,0,1,1,0,0,0,0,0,1,1,3,1184.3,30.36,0
0,0,1,1,61,1,1,19.4,1182.55,0,0,0,1,0,0,0,0,0,0,0,0,1183.3999999999999,19400.0,1
1,0,0,0,1,1,1,75.5,75.5,1,1,0,1,0,0,0,1,1,1,1,5,75.5,15.1,0
0,0,1,1,69,1,1,105.1,7234.8,1,0,1,2,1,1,1,1,1,1,0,6,7251.9,17.51,1
1,0,0,0,43,1,1,101.4,4528.0,1,0,1,2,0,0,1,0,0,1,1,4,4360.2,25.34,0
0,0,1,0,21,1,1,86.5,1808.7,1,0,1,2,0,0,0,0,0,0,1,2,1816.5,43.23,0
0,0,1,0,12,1,1,20.05,264.55,0,0,0,1,2,0,0,0,0,0,0,0,240.60000000000002,20050.0,0
0,0,0,0,29,1,0,25.15,702.0,0,0,0,2,0,0,0,0,0,0,0,0,729.3499999999999,25150.0,0
1,0,1,1,14,1,0,69.2,944.65,1,1,0,2,0,1,1,0,0,0,1,4,968.8000000000001,17.3,1
1,0,1,1,58,1,1,19.55,1108.8,0,0,0,1,1,0,0,0,0,0,0,0,1133.9,19550.0,1
0,0,1,1,64,1,0,110.3,6997.3,1,0,1,2,2,1,1,0,1,1,1,6,7059.2,18.38,1
0,0,0,1,18,1,0,57.65,992.7,1,1,0,2,0,1,0,0,0,0,0,2,1037.7,28.81,0
0,0,1,0,3,1,1,74.75,229.5,1,0,1,2,0,0,0,0,0,0,0,1,224.25,74.68,0
0,1,0,0,72,1,1,110.1,7746.7,1,0,1,2,2,1,1,0,1,1,1,6,7927.2,18.35,0
0,0,0,1,23,1,1,49.45,1119.35,1,1,0,1,1,0,0,0,1,0,0,2,1137.3500000000001,24.71,0
1,0,0,1,1,1,1,75.35,75.35,1,0,1,1,0,0,1,0,0,0,0,2,75.35,37.66,0
1,0,0,0,36,1,1,84.75,3050.15,1,0,1,2,0,0,0,0,0,0,1,2,3051.0,42.35,0
0,0,1,0,60,0,0,60.8,3603.45,1,1,0,0,2,0,1,1,1,1,1,6,3648.0,10.13,0
1,0,0,1,5,1,1,48.65,235.2,1,1,0,1,0,0,0,0,1,0,0,2,243.25,24.31,0
1,0,0,0,4,1,0,90.65,367.95,1,0,1,2,0,1,0,0,0,1,0,3,362.6,30.21,0
0,1,0,0,9,1,0,75.5,637.4,1,0,1,1,0,0,0,1,0,0,0,2,679.5,37.73,0
0,0,0,0,29,1,0,20.35,617.35,0,0,0,1,1,0,0,0,0,0,0,0,590.1500000000001,20350.0,0
1,0,1,0,5,1,1,89.15,413.25,1,0,1,2,0,1,0,0,0,0,1,3,445.75,29.71,0
1,0,1,0,4,1,0,70.5,294.2,1,0,1,1,0,0,0,0,0,0,0,1,282.0,70.43,0
1,0,0,0,60,0,0,39.6,2424.5,1,1,0,0,2,1,1,1,0,0,0,4,2376.0,9.9,0
1,0,0,0,44,1,0,100.1,4378.35,1,0,1,1,2,0,0,1,1,1,1,5,4404.4,20.02,0
0,0,1,0,61,1,1,106.35,6751.35,1,0,1,2,0,0,0,1,1,1,1,5,6487.349999999999,21.27,0
0,0,0,0,18,1,0,77.8,1358.6,1,0,1,1,0,0,1,1,0,0,0,3,1400.3999999999999,25.92,0
1,0,1,1,72,1,1,90.8,6511.8,1,0,1,2,2,0,0,1,0,0,1,3,6537.599999999999,30.26,1
0,0,1,1,72,1,0,80.85,5824.75,1,1,0,2,2,1,1,1,1,0,1,6,5821.2,13.47,1
1,0,0,0,1,1,0,70.4,70.4,1,0,1,1,0,0,0,0,0,0,0,1,70.4,70.33,0
0,0,1,0,21,1,1,104.4,2200.25,1,0,1,2,0,1,0,1,0,1,1,5,2192.4,20.88,0
0,0,1,0,59,1,0,93.35,5386.5,1,0,1,2,0,0,0,1,1,1,0,4,5507.65,23.33,0
0,0,0,0,23,1,1,75.0,1778.5,1,0,1,1,0,1,0,0,0,0,0,2,1725.0,37.48,0
1,0,1,1,11,1,1,79.5,868.5,1,0,1,1,0,0,0,0,0,1,0,2,874.5,39.73,1
0,0,0,0,3,1,1,89.45,240.45,1,0,1,1,0,0,0,0,0,1,1,3,268.35,29.81,0
1,0,0,0,1,1,0,19.75,19.75,0,0,0,1,0,0,0,0,0,0,0,0,19.75,19750.0,0
0,0,0,0,2,1,1,20.05,39.25,0,0,0,1,0,0,0,0,0,0,0,0,40.1,20050.0,0
1,0,1,1,18,1,1,87.9,1500.5,1,0,1,1,0,1,0,1,0,1,0,4,1582.2,21.97,1
1,0,0,0,3,1,1,69.6,207.4,1,0,1,1,0,0,0,0,0,0,0,1,208.79999999999998,69.53,0
1,0,1,1,31,1,0,89.3,2823.0,1,0,1,2,0,1,0,1,1,0,0,4,2768.2999999999997,22.32,1
1,0,0,0,12,0,0,34.0,442.45,1,1,0,0,0,0,1,0,1,0,0,3,408.0,11.33,0
1,0,0,0,35,1,1,19.15,638.0,0,0,0,1,1,0,0,0,0,0,0,0,670.25,19150.0,0
1,1,0,0,7,1,1,84.8,546.95,1,0,1,2,0,0,0,0,0,1,0,2,593.6,42.38,0
1,0,1,0,44,1,1,59.85,2603.95,1,1,0,1,1,1,1,0,1,0,0,4,2633.4,14.96,0
1,0,1,1,71,1,0,109.3,7782.85,1,0,1,1,2,1,1,1,1,1,1,7,7760.3,15.61,1
1,0,1,0,70,1,1,88.0,5986.45,1,0,1,2,2,1,1,0,1,0,0,4,6160.0,21.99,0
1,0,0,0,39,1,1,53.85,2200.7,1,1,0,2,2,0,0,0,1,0,0,2,2100.15,26.91,0
0,0,1,1,7,0,1,24.7,149.05,1,1,0,0,0,0,0,0,0,0,0,1,172.9,24.68,1
0,0,1,1,71,1,1,95.75,6849.4,1,0,1,2,2,0,1,1,0,0,1,4,6798.25,23.93,1
1,0,0,1,25,1,1,95.9,2448.75,1,0,1,1,0,0,1,0,0,1,1,4,2397.5,23.97,0
0,0,1,0,4,1,0,20.15,91.4,0,0,0,1,0,0,0,0,0,0,0,0,80.6,20150.0,0
0,0,0,0,1,1,1,19.55,19.55,0,0,0,1,0,0,0,0,0,0,0,0,19.55,19550.0,0
0,0,0,0,9,1,1,90.8,809.75,1,0,1,1,0,0,0,0,0,1,1,3,817.1999999999999,30.26,0
0,0,0,0,6,0,0,50.95,307.6,1,1,0,0,0,1,1,0,1,0,1,5,305.70000000000005,10.19,0
1,0,1,0,59,1,1,110.15,6448.05,1,0,1,2,1,1,1,1,0,1,1,6,6498.85,18.36,0
0,0,1,1,10,1,0,26.1,225.55,0,0,0,2,2,0,0,0,0,0,0,0,261.0,26100.0,1
1,0,0,0,37,1,0,98.8,3475.55,1,0,1,2,0,0,0,0,1,1,1,4,3655.6,24.69,0
0,0,1,0,41,1,1,104.45,4162.05,1,0,1,1,1,1,1,1,0,1,1,6,4282.45,17.41,0
0,0,1,0,39,0,0,55.9,2184.35,1,1,0,0,0,1,0,1,0,1,1,5,2180.1,11.18,0
1,0,1,1,72,1,1,25.1,1790.8,0,0,0,2,2,0,0,0,0,0,0,0,1807.2,25100.0,1
1,0,1,1,4,1,1,84.8,371.9,1,0,1,2,0,0,1,1,0,0,0,3,339.2,28.26,1
1,0,1,1,60,1,0,76.95,4543.95,1,1,0,1,2,0,1,0,1,1,1,5,4617.0,15.39,1
1,0,0,0,27,1,0,69.35,1927.3,1,1,0,1,1,1,0,1,1,1,0,5,1872.4499999999998,13.87,0
0,0,0,0,41,1,1,56.3,2364.0,1,1,0,2,1,0,1,0,0,0,0,2,2308.2999999999997,28.14,0
1,0,1,1,4,1,1,50.9,225.6,1,1,0,2,0,0,0,0,0,0,0,1,203.6,50.85,1
0,0,1,1,8,1,1,19.75,145.0,0,0,0,1,1,0,0,0,0,0,0,0,158.0,19750.0,1
0,0,1,1,71,1,0,19.9,1397.3,0,0,0,1,2,0,0,0,0,0,0,0,1412.8999999999999,19900.0,1
0,0,1,0,20,1,1,20.0,416.45,0,0,0,1,1,0,0,0,0,0,0,0,400.0,20000.0,0
0,1,0,0,38,1,1,99.55,3734.25,1,0,1,2,0,0,0,0,1,1,1,4,3782.9,24.88,0
1,0,1,1,34,1,0,78.3,2564.3,1,0,1,1,0,0,0,0,0,1,0,2,2662.2,39.13,1
0,0,1,0,67,1,0,19.65,1335.2,0,0,0,1,2,0,0,0,0,0,0,0,1316.55,19650.0,0
1,0,0,0,69,1,1,106.5,7348.8,1,0,1,2,2,0,0,1,1,1,1,5,7348.5,21.3,0
1,0,0,0,8,1,1,94.0,773.65,1,0,1,2,0,0,1,1,0,1,0,4,752.0,23.49,0
0,0,0,0,1,1,1,54.65,54.65,1,1,0,1,0,0,0,0,0,1,0,2,54.65,27.31,0
1,0,0,0,4,1,1,73.9,280.85,1,0,1,1,0,0,0,1,0,0,0,2,295.6,36.93,0
0,0,1,1,45,1,1,24.65,1171.3,0,0,0,2,2,0,0,0,0,0,0,0,1109.25,24650.0,1
0,1,1,0,25,1,1,69.5,1752.65,1,1,0,2,0,1,0,0,1,1,0,4,1737.5,17.37,0
1,0,0,0,72,1,0,92.0,6632.75,1,1,0,2,2,1,1,1,1,1,1,7,6624.0,13.14,0
0,0,0,0,2,1,0,20.45,34.8,0,0,0,1,1,0,0,0,0,0,0,0,40.9,20450.0,0
1,0,1,0,15,1,1,103.45,1539.8,1,0,1,2,0,0,0,1,1,1,1,5,1551.75,20.69,0
1,0,0,0,1,1,1,53.5,53.5,1,1,0,1,0,0,0,0,0,1,0,2,53.5,26.74,0
1,0,0,0,10,1,0,25.7,251.6,0,0,0,2,2,0,0,0,0,0,0,0,257.0,25700.0,0
1,0,1,0,68,1,1,107.7,7320.9,1,0,1,2,0,1,1,0,1,1,1,6,7323.6,17.95,0
0,0,1,1,42,1,1,77.95,3384.0,1,0,1,1,0,0,0,0,0,1,0,2,3273.9,38.96,1
0,0,0,1,62,1,0,26.0,1638.7,0,0,0,2,2,0,0,0,0,0,0,0,1612.0,26000.0,0
0,1,1,0,71,1,1,99.2,7213.75,1,0,1,1,2,0,1,1,0,1,1,5,7043.2,19.84,0
0,1,0,0,17,1,1,89.15,1496.9,1,0,1,1,0,0,1,1,0,1,0,4,1515.5500000000002,22.28,0
1,0,0,0,17,0,1,25.65,440.2,1,1,0,0,0,0,0,0,0,0,0,1,436.04999999999995,25.62,0
1,0,1,1,45,1,1,95.95,4456.65,1,0,1,2,0,0,1,1,0,0,1,4,4317.75,23.98,1
1,0,0,0,9,1,1,19.9,164.6,0,0,0,1,1,0,0,0,0,0,0,0,179.1,19900.0,0
0,0,0,0,17,1,0,20.15,353.65,0,0,0,1,1,0,0,0,0,0,0,0,342.54999999999995,20150.0,0
1,0,0,0,14,1,1,55.5,767.55,1,1,0,2,0,0,1,0,0,0,0,2,777.0,27.74,0
1,1,1,0,2,1,1,74.2,140.1,1,0,1,1,0,0,0,1,0,0,0,2,148.4,37.08,0
0,0,0,0,1,1,1,20.15,20.15,0,0,0,1,0,0,0,0,0,0,0,0,20.15,20150.0,0
1,0,1,1,54,0,0,46.0,2424.05,1,1,0,0,2,0,0,1,1,0,1,4,2484.0,11.5,1
1,0,0,0,12,1,0,56.65,654.85,1,1,0,1,0,1,0,0,1,0,0,3,679.8,18.88,0
1,0,0,0,25,1,0,69.75,1729.35,1,0,1,1,0,0,0,0,0,0,0,1,1743.75,69.68,0
1,0,0,0,35,1,1,89.2,3251.3,1,0,1,1,1,1,0,0,1,0,1,4,3122.0,22.29,0
0,0,1,1,65,1,1,90.45,5957.9,1,1,0,2,2,1,1,1,1,1,1,7,5879.25,12.92,1
0,0,0,0,66,1,1,61.15,4017.45,1,1,0,1,2,1,1,1,0,0,0,4,4035.9,15.28,0
1,0,1,0,36,1,0,20.85,720.05,0,0,0,1,1,0,0,0,0,0,0,0,750.6,20850.0,0
0,0,0,0,28,1,0,59.0,1654.45,1,1,0,2,1,1,0,1,0,0,0,3,1652.0,19.66,0
0,0,0,0,3,1,0,71.1,213.35,1,1,0,1,2,1,1,0,1,0,1,5,213.29999999999998,14.22,0
1,0,0,0,51,1,0,80.0,4242.35,1,0,1,2,0,0,0,1,0,0,0,2,4080.0,39.98,0
0,0,1,1,16,1,0,100.7,1522.7,1,0,1,1,0,1,0,1,0,1,1,5,1611.2,20.14,1
1,0,1,1,4,1,0,18.85,84.2,0,0,0,1,0,0,0,0,0,0,0,0,75.4,18850.0,1
1,1,0,0,4,1,1,70.65,293.85,1,0,1,1,0,0,0,0,0,0,0,1,282.6,70.58,0
0,0,0,0,25,1,0,108.9,2809.05,1,0,1,2,2,0,1,1,1,1,1,6,2722.5,18.15,0
1,1,0,0,1,1,0,20.05,20.05,0,0,0,1,0,0,0,0,0,0,0,0,20.05,20050.0,0
1,1,0,0,2,1,1,74.7,165.4,1,0,1,1,0,0,1,0,0,0,0,2,149.4,37.33,0
1,1,0,0,14,1,1,95.6,1273.3,1,0,1,2,0,0,0,0,0,1,1,3,1338.3999999999999,31.86,0
1,0,0,0,1,1,1,69.9,69.9,1,0,1,1,0,0,0,0,0,0,0,1,69.9,69.83,0
0,0,1,0,21,0,0,28.5,629.35,1,1,0,0,0,1,0,0,0,0,0,2,598.5,14.24,0
1,0,0,0,51,1,1,99.0,5038.15,1,0,1,1,0,0,1,1,0,1,1,5,5049.0,19.8,0
1,0,1,1,8,1,0,24.4,203.95,0,0,0,2,1,0,0,0,0,0,0,0,195.2,24400.0,1
0,0,0,0,67,1,1,85.25,5714.2,1,1,0,2,2,1,0,1,1,1,1,6,5711.75,14.21,0
1,0,0,0,2,1,0,94.95,178.1,1,0,1,1,0,0,0,1,0,1,1,4,189.9,23.73,0
1,0,1,1,1,1,0,19.95,19.95,0,0,0,1,0,0,0,0,0,0,0,0,19.95,19950.0,1
0,0,1,1,5,1,1,83.6,404.2,1,0,1,1,0,0,1,0,0,0,1,3,418.0,27.86,1
1,1,0,0,5,1,1,71.45,371.6,1,0,1,1,0,0,0,0,0,0,0,1,357.25,71.38,0
1,1,1,0,10,1,0,85.55,851.75,1,0,1,2,0,0,0,0,0,0,1,2,855.5,42.75,0
1,0,1,0,49,1,1,55.35,2633.95,1,1,0,2,1,1,0,0,0,0,0,2,2712.15,27.66,0
1,0,1,1,72,1,0,105.5,7611.55,1,0,1,1,2,1,1,0,1,1,1,6,7596.0,17.58,1
1,0,0,0,2,1,0,19.4,50.6,0,0,0,1,0,0,0,0,0,0,0,0,38.8,19400.0,0
1,0,0,0,4,1,1,76.05,318.9,1,0,1,2,0,0,0,0,0,0,0,1,304.2,75.97,0
1,0,0,0,2,1,1,71.3,157.75,1,0,1,1,0,0,0,0,0,0,0,1,142.6,71.23,0
0,0,0,0,1,1,1,70.7,70.7,1,0,1,1,0,0,0,0,0,0,0,1,70.7,70.63,0
1,0,0,0,1,0,0,35.9,35.9,1,1,0,0,0,0,0,0,0,0,1,2,35.9,17.94,0
1,0,0,1,12,1,0,21.05,235.8,0,0,0,1,0,0,0,0,0,0,0,0,252.60000000000002,21050.0,0
0,1,0,0,34,0,1,56.25,1765.95,1,1,0,0,0,0,1,1,0,1,1,5,1912.5,11.25,0
1,0,0,0,56,1,0,98.6,5581.05,1,0,1,2,0,0,1,0,0,1,1,4,5521.599999999999,24.64,0
0,0,0,0,1,1,0,91.7,91.7,1,0,1,1,0,0,1,0,1,1,0,4,91.7,22.92,0
0,0,1,1,72,1,0,107.45,7658.3,1,0,1,2,2,1,1,1,1,0,1,6,7736.400000000001,17.91,1
0,0,0,0,41,0,1,40.35,1677.85,1,1,0,0,0,0,1,0,0,0,1,3,1654.3500000000001,13.45,0
1,0,1,0,72,1,1,117.8,8684.8,1,0,1,2,1,1,1,1,1,1,1,7,8481.6,16.83,0
1,0,0,0,9,1,1,94.05,811.65,1,0,1,1,0,0,0,1,0,1,1,4,846.4499999999999,23.51,0
0,0,0,0,3,1,0,24.6,86.35,0,0,0,2,0,0,0,0,0,0,0,0,73.80000000000001,24600.0,0
1,0,1,0,52,1,1,75.4,3865.45,1,1,0,1,1,1,1,0,0,1,1,5,3920.8,15.08,0
1,0,0,0,3,0,0,30.4,82.15,1,1,0,0,0,0,0,0,1,0,0,2,91.19999999999999,15.19,0
0,0,1,1,3,1,0,19.3,54.7,0,0,0,1,0,0,0,0,0,0,0,0,57.900000000000006,19300.0,1
0,0,1,0,70,1,1,94.8,6859.05,1,1,0,2,2,1,1,1,1,1,1,7,6636.0,13.54,0
0,0,0,1,22,1,1,84.75,1816.75,1,0,1,2,0,0,0,0,0,0,1,2,1864.5,42.35,0
1,0,0,0,64,1,0,86.55,5632.55,1,1,0,2,2,0,1,1,1,1,1,6,5539.2,14.42,0
1,0,0,1,6,1,0,94.5,575.45,1,0,1,1,0,0,0,1,0,1,1,4,567.0,23.62,0
1,0,0,0,51,1,1,87.35,4473.0,1,0,1,2,0,0,1,1,1,0,0,4,4454.849999999999,21.83,0
0,0,0,0,7,0,1,40.1,293.3,1,1,0,0,0,0,1,0,0,0,1,3,280.7,13.36,0
0,0,1,1,55,1,0,55.7,3131.8,1,1,0,1,0,1,1,0,0,0,0,3,3063.5,18.56,1
0,0,1,1,54,1,1,104.1,5645.8,1,0,1,2,0,1,1,0,0,1,1,5,5621.4,20.82,1
0,0,1,0,46,1,1,64.2,3009.5,1,1,0,1,2,0,1,0,1,1,0,4,2953.2000000000003,16.05,0
1,0,0,0,40,0,0,62.05,2511.55,1,1,0,0,1,1,1,1,0,1,1,6,2482.0,10.34,0
1,0,1,0,71,1,1,82.55,5832.65,1,1,0,1,2,1,0,1,1,1,1,6,5861.05,13.76,0
1,0,1,0,46,1,0,19.6,851.2,0,0,0,1,0,0,0,0,0,0,0,0,901.6,19600.0,0
1,0,0,0,66,1,1,104.25,6860.6,1,0,1,2,1,0,1,0,1,1,1,5,6880.5,20.85,0
0,0,0,1,3,1,1,20.55,57.4,0,0,0,1,1,0,0,0,0,0,0,0,61.650000000000006,20550.0,0
0,0,1,1,61,1,0,115.1,7008.15,1,0,1,2,2,1,1,1,1,1,1,7,7021.099999999999,16.44,1
1,0,1,1,29,1,0,69.05,1958.45,1,1,0,2,1,1,0,0,1,1,0,4,2002.4499999999998,17.26,1
0,0,0,0,41,1,0,70.25,2868.05,1,0,1,1,0,0,0,0,0,0,0,1,2880.25,70.18,0
1,0,0,1,40,1,1,20.4,854.9,0,0,0,1,1,0,0,0,0,0,0,0,816.0,20400.0,0
0,1,1,1,72,1,1,89.55,6448.85,1,1,0,2,2,1,1,1,1,1,1,7,6447.599999999999,12.79,1
0,1,0,0,2,1,0,89.5,161.5,1,0,1,2,0,0,1,0,0,0,1,3,179.0,29.82,0
1,0,0,0,2,1,0,79.0,143.65,1,0,1,1,0,0,0,0,0,1,0,2,158.0,39.48,0
1,1,1,0,72,1,1,97.25,7133.1,1,0,1,2,1,0,1,0,0,1,1,4,7002.0,24.31,0
1,0,0,0,2,1,1,73.25,131.05,1,0,1,2,0,0,0,0,0,0,0,1,146.5,73.18,0
1,0,1,0,72,1,1,116.95,8594.4,1,0,1,2,2,1,1,1,1,1,1,7,8420.4,16.7,0
0,0,0,0,42,1,0,73.9,3160.55,1,1,0,1,1,1,1,1,1,0,1,6,3103.8,12.31,0
1,0,0,0,18,1,0,101.3,1794.65,1,0,1,1,0,0,1,1,0,1,1,5,1823.3999999999999,20.26,0
1,0,1,1,49,1,0,59.6,2970.3,1,1,0,1,0,1,1,0,1,0,0,4,2920.4,14.9,1
0,0,1,0,18,0,1,39.05,669.85,1,1,0,0,0,0,0,1,0,1,0,3,702.9,13.01,0
1,0,1,0,70,1,0,64.95,4523.25,1,1,0,1,2,1,1,1,1,0,0,5,4546.5,12.99,0
0,0,1,0,6,1,1,105.3,545.2,1,0,1,2,0,0,1,1,0,1,1,5,631.8,21.06,0
0,1,0,0,34,1,1,96.35,3190.25,1,0,1,2,0,0,1,0,1,1,0,4,3275.8999999999996,24.08,0
1,0,0,0,42,1,1,101.75,4273.45,1,0,1,2,0,0,1,0,0,1,1,4,4273.5,25.43,0
1,1,1,0,45,1,0,24.7,1174.35,0,0,0,2,1,0,0,0,0,0,0,0,1111.5,24700.0,0
